created_at,id_str,text
Mon Apr 23 21:50:34 +0000 2018,988535629133819904,b'RT @LFC: Two cities. Two teams. One massive Champions League tie. Liverpool v AS Roma. https://t.co/WSwmKezN3i'
Mon Apr 23 21:50:34 +0000 2018,988535629494484993,b'barcelona girls nude amature photos nastya anal pussy with big clit 40 porn pics girl cries while fucking  https://t.co/IHnvwZVxij'
Mon Apr 23 21:50:34 +0000 2018,988535629154803714,b'Arsenal\xe2\x80\x99s top priority in the summer is ..'
Mon Apr 23 21:50:34 +0000 2018,988535629913915393,b'RT @Koloholic: Dirk Kuyt\xe2\x80\x99s winning penalty against Chelsea in the 2007 Champions League semi-final. Crazy to think that nights like these a\xe2\x80\xa6'
Mon Apr 23 21:50:35 +0000 2018,988535630211805185,b'RT @brfootball: Jonas Hector:\n\xe2\x80\x94Germany\xe2\x80\x99s first-choice left-back\n\xe2\x80\x94Linked to Liverpool and Barcelona in the past\n\xe2\x80\x94On the brink of relegation\xe2\x80\xa6'
Mon Apr 23 21:50:34 +0000 2018,988535630115278848,b'RT @Lauren12arsenal: An awesome event at which I had a really fun time! Thanks to @Arsenal \xf0\x9f\x94\xb4\xe2\x9a\xaa and Santa Rita \xf0\x9f\x8d\xb7 for the invitation and makin\xe2\x80\xa6'
Mon Apr 23 21:50:35 +0000 2018,988535630673178624,"b""Liverpool FC: 'This is a great opportunity - let's all take it together' https://t.co/ht8RKYHhYW #lfc"""
Mon Apr 23 21:50:35 +0000 2018,988535630849363970,b'RT @Realmadridplace: Boateng [Bayern]: No striker can be more complete than Cristiano; he scores with his right foot left foot and headers\xe2\x80\xa6'
Mon Apr 23 21:50:35 +0000 2018,988535631226826752,b'RT @LFC: Two cities. Two teams. One massive Champions League tie. Liverpool v AS Roma. https://t.co/WSwmKezN3i'
Mon Apr 23 21:50:34 +0000 2018,988535629666508802,b'All these rumours of Utd needing a Rb. Talking about players from League 1 or Serie A to come over and solve the pr\xe2\x80\xa6 https://t.co/njR3zQVIBR'
Mon Apr 23 21:50:35 +0000 2018,988535631595925504,b'RT @goal: From Monaco to Man City...\n\nA true bromance. \xf0\x9f\x98\x82\xf0\x9f\x92\x99 https://t.co/WQNfhbl17h'
Mon Apr 23 21:50:35 +0000 2018,988535632887676928,b'RT @theJeremyVine: I want to believe that what happened between these Juventus and Napoli fans in a narrow street would be repeated if say\xe2\x80\xa6'
Mon Apr 23 21:50:35 +0000 2018,988535633323884544,"b""RT @brfootball: One year ago today.\n\nMessi.\nEl Bernabeu.\n90+1' https://t.co/nzrX68gTvT"""
Mon Apr 23 21:50:35 +0000 2018,988535634297008129,b'I added a video to a @YouTube playlist https://t.co/KqPk7DQGtw Rfactor 2 Esports l GPVWC Sim Racing l The Scrutineer l Monaco R5'
Mon Apr 23 21:50:36 +0000 2018,988535636062752769,b'RT @JWTelegraph: Arsenal war-chest alert...new manager will also be restricted financially after big squad spending of last two years on fe\xe2\x80\xa6'
Mon Apr 23 21:50:36 +0000 2018,988535636314517506,b'RT @JARiiseOfficial: On my YouTube channel now. My thoughts about the big 1st leg Liverpool - Roma preview https://t.co/vvwTVatycG via @You\xe2\x80\xa6'
Mon Apr 23 21:50:36 +0000 2018,988535636490584064,"b""Don't have channel 5 \xf0\x9f\x98\xa1 https://t.co/Dk6GEDFDvA"""
Mon Apr 23 21:50:36 +0000 2018,988535637853769730,b'RT @RorySmith: In which \xe2\x80\x9chipster\xe2\x80\x9d means anyone who doesn\xe2\x80\x99t exclusively watch the Premier League top six.\n\nYou get this in the CL too. \xe2\x80\x9cAll\xe2\x80\xa6'
Mon Apr 23 21:50:36 +0000 2018,988535637778321408,b'Chick delights with wet oral-job before hardcore hammering\n\xf0\x9f\x91\x89 https://t.co/ZNh0vjFLaf  \xf0\x9f\x91\x88 \n freeEbony teen max hardco\xe2\x80\xa6 https://t.co/AphJtUpvJ6'
Mon Apr 23 21:50:37 +0000 2018,988535638604636160,"b""I'm at @TheGymGroup in Liverpool https://t.co/WWqL9yVYOi"""
Mon Apr 23 21:50:37 +0000 2018,988535638914994176,b'Goodluck to Mickel Vieira Rodgers \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f https://t.co/UXRFe7iJbF'
Mon Apr 23 21:50:37 +0000 2018,988535639594405889,b'RT @StigAbell: Juventus and Napoli fans see each other in a narrow street. Enjoy what happens next... https://t.co/Qcmpv2MLZa'
Mon Apr 23 21:50:37 +0000 2018,988535639678341120,b'@SkySportsMNF @LaticsOfficial @premierleague @theowalcott Try being @OfficialOAFC and clawing back 9 points in a we\xe2\x80\xa6 https://t.co/7nfkqkMIy3'
Mon Apr 23 21:50:37 +0000 2018,988535639745482752,b'Liverpool Echo: Bruce Grobbelaar on Roma spaghetti legs and beer races with Jan Molby! https://t.co/oXwIPQDfNf #lfc'
Mon Apr 23 21:50:37 +0000 2018,988535640462708737,b'The United-Arsenal rivalry of the late 90\xe2\x80\x99s-early 00\xe2\x80\x99s really makes a mockery of today\xe2\x80\x99s premier league antics whic\xe2\x80\xa6 https://t.co/BzL9eHmA8j'
Mon Apr 23 21:50:37 +0000 2018,988535641653874688,b'RT @RorySmith: In which \xe2\x80\x9chipster\xe2\x80\x9d means anyone who doesn\xe2\x80\x99t exclusively watch the Premier League top six.\n\nYou get this in the CL too. \xe2\x80\x9cAll\xe2\x80\xa6'
Mon Apr 23 21:50:37 +0000 2018,988535642283003904,b'Liverpool Echo: Jurgen Klopp urges Liverpool to deliver against Roma - again https://t.co/6R6cDSDHJx #lfc'
Mon Apr 23 21:50:37 +0000 2018,988535642375237633,b'RT @Arsenal: It\xe2\x80\x99s all over in east London - and #AFCU23 are your new @PLYouth champions!\n\n#WeAreTheArsenal \xf0\x9f\x94\xb4 https://t.co/QP8YJsbMTt'
Mon Apr 23 21:50:37 +0000 2018,988535642614386688,b'Jorginho out for \xe2\x82\xac60+ million Torreira in for \xe2\x82\xac20 million. Not too bad I guess https://t.co/VOen0JNVDg'
Mon Apr 23 21:50:38 +0000 2018,988535643188944898,b'RT @FCBmasia: \xe2\x8f\xb0 FINAL DEL PARTIT!!!\n\n\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f SOM CAMPIONS DE LA UEFA YOUTH LEAGUE!!!!\n\n\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f \xc2\xa1\xc2\xa1\xc2\xa1SOMOS CAMPEONES DE LA UEFA YOUTH LEAGUE!!!\n\n\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f W\xe2\x80\xa6'
Mon Apr 23 21:50:38 +0000 2018,988535644635922432,b'RT @Unitedology: United v Arsenal used to be like the Old Firm rivalry but with good footballers.'
Mon Apr 23 21:50:38 +0000 2018,988535644912783360,b'RT @muraikms_: #Auba14 mood \xf0\x9f\x98\x8a\xf0\x9f\x91\x8d#Arsenal \xf0\x9f\x94\xb4\xe2\x9a\xaa https://t.co/zbaSwiqd7O'
Mon Apr 23 21:50:38 +0000 2018,988535645651030021,b'RT @TeamCRonaldo: Games needed to score 40 club goals this season:\n\nCristiano Ronaldo - 37 \xf0\x9f\x8f\x83\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\n\nMohammed Salah - 45 \xf0\x9f\x8f\x83\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\n\nLionel Messi - 5\xe2\x80\xa6'
Mon Apr 23 21:50:39 +0000 2018,988535648079446019,"b""RT @Cerebrone: Just realised Juup won a Super Cup upon arriving at Bayern in '87. So it's 8 years in not 10 years in. His next trophy a Bu\xe2\x80\xa6"""
Mon Apr 23 21:50:39 +0000 2018,988535647806816256,b'RT @utdxtra: #TheFeud is absolutely brilliant. The rivalry between United and Arsenal was so special during the Ferguson-Wenger era. Such a\xe2\x80\xa6'
Mon Apr 23 21:50:39 +0000 2018,988535648087953409,b'Francesco Totti heaps praise on Liverpool and Jurgen Klopp ahead of Roma tie - https://t.co/kD9TzDk190 https://t.co/eVnzTKoWQh'
Mon Apr 23 21:50:39 +0000 2018,988535649153273856,b'RT @essegis: @MisturBets My brother I don dey reason to dey remove first and last kickoff for any ticket I get oo. Them don disappoint me\xe2\x80\xa6'
Mon Apr 23 21:50:40 +0000 2018,988535651913134082,b'Rinse. Repeat. https://t.co/26mcfcM9dQ'
Mon Apr 23 21:50:40 +0000 2018,988535651678146560,b'RT @LFCStanleyHouse: \xe2\x80\x9cPaul Pogba is the best player in the Premier League\xe2\x80\x9d  - @AdamJosephSport https://t.co/be9ZQqHse5'
Mon Apr 23 21:50:40 +0000 2018,988535653125238785,"b""RT @DefensiveVirgil: 'Kevin De Bruyne should have won PFA player of the year because he's a more rounded player' Mo Salah has done nothing\xe2\x80\xa6"""
Mon Apr 23 21:50:40 +0000 2018,988535655033724928,b'RT @LaLigaEN: #OnThisDay Messi left the world speechless...\xf0\x9f\x92\xa5\n\n#ElClasico https://t.co/n3wRLs8yII'
Mon Apr 23 21:50:41 +0000 2018,988535656782745600,b'@samuelluckhurst Although I think everyone felt at that point thought that no one could get near Utd for the forese\xe2\x80\xa6 https://t.co/KsHwzbJIvT'
Mon Apr 23 21:50:41 +0000 2018,988535656921083904,b'RT @gjpw71: Do me a fucking favour. https://t.co/kBSgQSWnWH'
Mon Apr 23 21:50:41 +0000 2018,988535656233226241,b'Boro Tony Colbert and Peyton to leave. https://t.co/qtOvNCRGcC'
Mon Apr 23 21:50:41 +0000 2018,988535657562767361,b'@FoxNews Good boys!! Their parents should be so proud of them !  Showing respect !!  It all starts at home !!  Good young men !!'
Mon Apr 23 21:50:41 +0000 2018,988535657550184450,b'RT @ILoveMCR: People travel all the way from Liverpool and Sheffield to buy his stuff\n\n https://t.co/jMdNyks7jR'
Mon Apr 23 21:50:42 +0000 2018,988535660029112320,b'You actually forget just how many kick offs United and Arsenal had down the years......proper rivalry #FergieVsWenger'
Mon Apr 23 21:50:42 +0000 2018,988535660771467264,b'Well if a football manager says it it must be true. Maybe instead of general elections we should just ask the premi\xe2\x80\xa6 https://t.co/QIMszPfUfJ'
Mon Apr 23 21:50:42 +0000 2018,988535660888944640,"b""RT @smtm_LFC: Everybody - get following this wonderful account. \n\n\xf0\x9f\x91\x89\xf0\x9f\x91\x89\xf0\x9f\x91\x89@AngelCakePics\n\nUnfairly had her other account closed. \n\nBut she's bac\xe2\x80\xa6"""
Mon Apr 23 21:50:42 +0000 2018,988535662465953792,"b""RT @mookiealexander: Off the top of my head - USADA has ruled that Tim Means Lyman Good Josh Barnett Junior dos Santos Lil' Nog and Ma\xe2\x80\xa6"""
Mon Apr 23 21:50:42 +0000 2018,988535662696697862,b'RT @ConteBlueArmy: At least Chelsea are not short of attacking options LOL!!! \xf0\x9f\x92\x99 #CFC https://t.co/CAfZM0mYhQ'
Mon Apr 23 21:50:42 +0000 2018,988535663363489792,b'RT @RorySmith: In which \xe2\x80\x9chipster\xe2\x80\x9d means anyone who doesn\xe2\x80\x99t exclusively watch the Premier League top six.\n\nYou get this in the CL too. \xe2\x80\x9cAll\xe2\x80\xa6'
Mon Apr 23 21:50:43 +0000 2018,988535664135327744,b'RT @fabamos_: City went on a record run of 18 wins who was the architect of that ? KDB but because Salah scored goals to keep Liverpool in\xe2\x80\xa6'
Mon Apr 23 21:50:43 +0000 2018,988535664374370304,b'RT @HMCGAC18: Spent last week with @lyonequipment doing a rope rescue operators course. Fantastic training from Mark and Brian. As Coastgua\xe2\x80\xa6'
Mon Apr 23 21:50:43 +0000 2018,988535666542866433,b'RT @JWTelegraph: Arsenal war-chest alert...new manager will also be restricted financially after big squad spending of last two years on fe\xe2\x80\xa6'
Mon Apr 23 21:50:43 +0000 2018,988535667050385409,b'RT @PoliticalShort: Past attacks involving vehicles:\n\n2016 France - Rental cargo truck\n\n2016 Berlin Xmas Market - Hijacked truck\n\n2017 Lond\xe2\x80\xa6'
Mon Apr 23 21:50:43 +0000 2018,988535667062988805,"b""RT @Troll__Footbal: Messi doesn't know what to do with his hand \xf0\x9f\x98\x82 https://t.co/rEqsfoPH2d"""
Mon Apr 23 21:50:43 +0000 2018,988535667411046401,b'RT @EPLBible: Knocked Barcelona out &amp; then took their sponsor... \xf0\x9f\x90\xba\xf0\x9f\x92\xaa https://t.co/IgUzB582kZ'
Mon Apr 23 21:50:44 +0000 2018,988535669520728065,"b""RT @danielstorey85: Cesar Azpilicueta has played 9681 of Chelsea's last 9990 Premier League minutes"""
Mon Apr 23 21:50:44 +0000 2018,988535669793357825,b'RT @afcstuff: Image: Leaked Arsenal 2018/19 home shirt which is set to be officially unveiled in June. [Footy Headlines] #afc https://t.co\xe2\x80\xa6'
Mon Apr 23 21:50:44 +0000 2018,988535671437512704,b'RT @DragonflyJonez: This is the most Indiana police sargent ass shit I ever heard. https://t.co/V7ptyLUYI9'
Mon Apr 23 21:50:44 +0000 2018,988535671831883776,b'Salah beats De Bruyne to win PFA player of the year award: Mohamed Salah has been voted\xe2\x80\xa6 https://t.co/YTngXXbXr2'
Mon Apr 23 21:50:45 +0000 2018,988535672570073089,b'Ok. Well sell Mustafi Welbeck and a few of the deadwood left and that should make it 100M. https://t.co/dCLYcCt2Si'
Mon Apr 23 21:50:45 +0000 2018,988535673002102784,b'RT @MailSport: Arsenal\xe2\x80\x99s new boss can spend only \xc2\xa350m on transfers this summer as club eye a strict disciplinarian to replace Arsene Wenger\xe2\x80\xa6'
Mon Apr 23 21:50:45 +0000 2018,988535673174011905,b'RT @the_oscarromero: Bayern Munich Vs Real Madrid \nLiverpool Vs AS Roma\nAthletico Madrid Vs Arsenal\nAvengers: Infinity War\nLadies and Gentl\xe2\x80\xa6'
Mon Apr 23 21:50:45 +0000 2018,988535672905584640,b'@SkySportsPL @ThierryHenry @skysportsmnf Thierry would you like to take over Arsenal if they offered you and if you\xe2\x80\xa6 https://t.co/3XmDS7BzLe'
Mon Apr 23 21:50:45 +0000 2018,988535674394603521,b'RT @Lordhillwood: Utd\xe2\x80\x99s players now admitting what Arsenal fans knew couldnt live with us on the pitch so kicking and cheating was the on\xe2\x80\xa6'
Mon Apr 23 21:50:45 +0000 2018,988535675585642496,b'RT @Sporf: \xe2\xac\x87\xef\xb8\x8f Next 2 Weeks:\n\n\xf0\x9f\x93\x85 April\n\xe2\x9a\xbd\xef\xb8\x8f 24th - L\xe2\x80\x99pool v Roma\n\xe2\x9a\xbd\xef\xb8\x8f 25th - Bayern v Real \n\xe2\x9a\xbd\xef\xb8\x8f 26th - Arsenal v Atletico\n\xe2\x9a\xbd\xef\xb8\x8f 29th - Utd v Arsenal\xe2\x80\xa6'
Mon Apr 23 21:50:46 +0000 2018,988535678924414977,b'RT @NWPremierLeague: RUMOURS: Southampton preparing to lose Van Dijk &amp; Fonte to Liverpool &amp; Man Utd https://t.co/LyYwHWPBLz'
Mon Apr 23 21:50:46 +0000 2018,988535679352233984,b'RT @MUFC_Source_: EXCLUSIVE: Manchester United plan to offload 5-6 fringe players this Summer. These include Daley Blind Matteo Darmian M\xe2\x80\xa6'
Mon Apr 23 21:50:46 +0000 2018,988535680476344327,b'RT @EPLBible: Knocked Barcelona out &amp; then took their sponsor... \xf0\x9f\x90\xba\xf0\x9f\x92\xaa https://t.co/IgUzB582kZ'
Mon Apr 23 21:50:47 +0000 2018,988535680941854726,b'The state https://t.co/HFHNHbZYOc'
Mon Apr 23 21:50:47 +0000 2018,988535681529122816,b'RT @WinSportsTV: (Previa) Champions | Liverpool y Roma se miden en Anfield en el primer round de semis.\nhttps://t.co/Lu8JPz8i3m'
Mon Apr 23 21:50:47 +0000 2018,988535681461968896,b'@Dayo_AFC @DaveWorbey @theowalcott Well we arsenal fans know super Jack will sign so no free transfer.'
Mon Apr 23 21:50:47 +0000 2018,988535681394847746,"b""RT @afcstuff: Images: The reported colour schemes for Arsenal's 2018/19 away kit and third kit. [Footy Headlines] #afc https://t.co/VfMIYYE\xe2\x80\xa6"""
Mon Apr 23 21:50:47 +0000 2018,988535682011467777,b'RT @FootbalIFact: Chelsea rejects this season:\n\n\xf0\x9f\x87\xaa\xf0\x9f\x87\xac Salah:\n\xe2\x9a\xbd\xef\xb8\x8f 41 Goals\n\xf0\x9f\x8e\xaf 11 Assists\n\n\xf0\x9f\x87\xa7\xf0\x9f\x87\xaa Lukaku:\n\xe2\x9a\xbd\xef\xb8\x8f 27 Goals\n\xf0\x9f\x8e\xaf 7 Assists\n\n\xf0\x9f\x87\xa7\xf0\x9f\x87\xaa De Bruyne:\n\xe2\x9a\xbd\xef\xb8\x8f 12\xe2\x80\xa6'
Mon Apr 23 21:50:47 +0000 2018,988535682447691776,"b""RT @bayer04_en: Two-part answer...\n\nThe first one was the greatest team goal of all time!\n\nIt's from our #DFBPokal match vs. SV Werder Brem\xe2\x80\xa6"""
Mon Apr 23 21:50:47 +0000 2018,988535682313392133,b'@theowalcott @hughwizzy You still an Arsenal player to me https://t.co/Mw3BaC7s8H'
Mon Apr 23 21:50:47 +0000 2018,988535683726921728,b'RT @Sporf: OFFICIAL: @22MoSalah named @PFA Premier League Player Of The Year. \xf0\x9f\x94\xb4\xf0\x9f\x8f\x86\xf0\x9f\x8e\x89 https://t.co/Prt0Yqqb8p'
Mon Apr 23 21:50:47 +0000 2018,988535684372881408,b'RT @CallMeJoez: When Simeone goes to Arsenal\xe2\x80\x99s training ground for the first time \n\n https://t.co/lulSAV1ywy'
Mon Apr 23 21:50:47 +0000 2018,988535684305735682,"b""RT @brfootball: Mohamed Salah's FIFA rating has gone from 83 to 98 this season \xf0\x9f\x92\xaf https://t.co/KhqBIEchza"""
Mon Apr 23 21:50:48 +0000 2018,988535686159585280,"b""RT @danielstorey85: Cesar Azpilicueta has played 9681 of Chelsea's last 9990 Premier League minutes"""
Mon Apr 23 21:50:48 +0000 2018,988535687199842306,b'RT @AfricaFactsZone: Mohamed Salah \n\n2012\nCAF Most Promising Talent\nUAFA Golden Boy\n\n2013\nSAFP Golden Player\nArab POTY\n\n2016\nGS Best Arab P\xe2\x80\xa6'
Mon Apr 23 21:50:48 +0000 2018,988535687430406146,b'Thanks for the mention olgamvfuentes. #bhivechat https://t.co/Baef7hfDuk'
Mon Apr 23 21:50:48 +0000 2018,988535687405174784,"b""(4 Things We Learned From Manchester City's 5-0 Thrashing of Swansea on Sunday)\n\nCLICK HERE to read::: https://t.co/Qw4k6M1oDu"""
Mon Apr 23 21:50:48 +0000 2018,988535687698935809,b'RT @brfootball: Leroy Sane is the first player since Cristiano Ronaldo to win the Premier League and Young Player of the Year in the same s\xe2\x80\xa6'
Mon Apr 23 21:50:48 +0000 2018,988535687686344705,b'RT @utdxtra: #OnThisDay in 2001 Ruud van Nistelrooy signed for Manchester United for a British record transfer fee of \xc2\xa319m. \n\nOne of the g\xe2\x80\xa6'
Mon Apr 23 21:50:48 +0000 2018,988535687518580738,b'Liverpool FC switch news -  Reds to compete with Atletico Madrid and Napoli ... -- #Liverp...\xe2\x80\xa6 https://t.co/4J14ZMkX2Y'
Mon Apr 23 21:50:48 +0000 2018,988535688080568320,b'RT @City_Chief: Manchester City have won 3 Premier League titles and no City player has won the POTY. \n\nSpurs PL titles: 0 | PFA PoTY: 2 \nL\xe2\x80\xa6'
Mon Apr 23 21:50:49 +0000 2018,988535689561231360,b'I thought they actually wanted a new manager https://t.co/oK82MzAgNw'
Mon Apr 23 21:50:49 +0000 2018,988535689666007040,b'RT @RorySmith: In which \xe2\x80\x9chipster\xe2\x80\x9d means anyone who doesn\xe2\x80\x99t exclusively watch the Premier League top six.\n\nYou get this in the CL too. \xe2\x80\x9cAll\xe2\x80\xa6'
Mon Apr 23 21:50:49 +0000 2018,988535689770921984,b'Conte or Simeone then https://t.co/KYaDFZf4lG'
Mon Apr 23 21:50:49 +0000 2018,988535690404204546,b'Fucking heard it all now https://t.co/7YgycWofjh'
Mon Apr 23 21:50:49 +0000 2018,988535689494056961,b'2 Corinthians 7:9 (KJV)\n9\xc2\xa0Now I rejoice not that ye were made sorry but that ye sorrowed to repentance: for ye we\xe2\x80\xa6 https://t.co/joRP7W9wr3'
Mon Apr 23 21:50:49 +0000 2018,988535692883058688,"b""RT @juvefcdotcom: Chiellini suffered\xc2\xa0\xe2\x80\x98a tear to the biceps femoris muscle in his left knee\xe2\x80\x99 - he'll miss the game v Inter and probably the\xe2\x80\xa6"""
Mon Apr 23 21:50:50 +0000 2018,988535693197697024,b'RT @SimplyCosta: Seems like some of the Chelsea players are having fun.. https://t.co/IkIAhkOsi2'
Mon Apr 23 21:50:50 +0000 2018,988535693696733185,b'4-3-3 formation and 4-3-2-1. There are many improvisations on the part of Roma and I see that will surprise Liverpo\xe2\x80\xa6 https://t.co/tsYWKWM5bM'
Mon Apr 23 21:50:50 +0000 2018,988535694158172162,b'RT @EPLBible: Mo Salah This Season:\n\n\xf0\x9f\x8f\x86 PFA POTY\n\xf0\x9f\x8f\x86 African POTY\n\xf0\x9f\x8f\x86 Arab POTY\n\xf0\x9f\x8c\x8d Qualified for World Cup\n\xf0\x9f\xa5\x88 Runner-up in Egyptian Presidential E\xe2\x80\xa6'
Mon Apr 23 21:50:50 +0000 2018,988535695647150083,b'RT @martinkeown5: A must for all Arsenal (and Man Utd!) fans tonight. The Feud - Fergie v Wenger Channel 5 at 10pm. Finally an admission f\xe2\x80\xa6'
Mon Apr 23 21:50:50 +0000 2018,988535695449833472,b'RT @CryptoPolicecom: Interested in #CryptoPolice project and would like to meet us in person? Come  to Impact Hub Z\xc3\xbcrich on 25.04 and at Co\xe2\x80\xa6'
Mon Apr 23 21:50:50 +0000 2018,988535695533801472,b'We\xe2\x80\x99ve 3 evenings of European football coming up! Champions League semi-final action Liverpool v Roma Tuesday &amp; Baye\xe2\x80\xa6 https://t.co/Oglp1pbTXO'
Mon Apr 23 21:50:51 +0000 2018,988535698784440320,"b'RT @Channel4News: ""Mo is the perfect ambassador for Egypt and the whole Arabic world.""\n\xe3\x80\x80\nLiverpool manager J\xc3\xbcrgen Klopp pays tribute to Mo\xe2\x80\xa6'"
Mon Apr 23 21:50:51 +0000 2018,988535699698847744,b'RT @EPLBible: Knocked Barcelona out &amp; then took their sponsor... \xf0\x9f\x90\xba\xf0\x9f\x92\xaa https://t.co/IgUzB582kZ'
Mon Apr 23 21:50:51 +0000 2018,988535700109905925,b'You Messi &amp; Minnie are the worst. You guys think you\xe2\x80\x99re so cool \xe2\x80\x94 i think we\xe2\x80\x99re the Coolest\xf0\x9f\x98\x8e https://t.co/iNmvpK3bI6'
Mon Apr 23 21:50:51 +0000 2018,988535700235653120,"b""At least we're not the worst run club in the PL anymore lmfao... https://t.co/WTzSoIgUs3"""
Mon Apr 23 21:50:52 +0000 2018,988535701737299969,b'\xf0\x9f\x93\xb7 this. Bosso 85pts Dynamos 81pts &amp; meet on a Sunday at BF. The day before in the streets of Makhokhoba 50  Boss\xe2\x80\xa6 https://t.co/1b3DsvI1dl'
Mon Apr 23 21:50:52 +0000 2018,988535703121391616,b'\xe2\x80\x98Liverpool is not only Salah\xe2\x80\x99 \xe2\x80\x93 AS Roma\xe2\x80\x99s Di Francesco\xc2\xa0Kolarov https://t.co/ivZOClP5pn'
Mon Apr 23 21:50:52 +0000 2018,988535703310077952,b'@eddiej25 @piersmorgan Have a day off Morgan! Ronaldo and Messi are miles ahead of everyone'
Mon Apr 23 21:50:52 +0000 2018,988535703746285569,b'RT @Yesswell_: Arsene Wenger\xe2\x80\x99s first 4 years:\n\n- Premier League X1\n- FA Cup X1\n- Community Shield X2\n- Manager of the season X1\n- Manager o\xe2\x80\xa6'
Mon Apr 23 21:50:52 +0000 2018,988535704669097984,b'RT @RorySmith: In which \xe2\x80\x9chipster\xe2\x80\x9d means anyone who doesn\xe2\x80\x99t exclusively watch the Premier League top six.\n\nYou get this in the CL too. \xe2\x80\x9cAll\xe2\x80\xa6'
Mon Apr 23 21:50:52 +0000 2018,988535705470226432,b'I don vex this night!\n\nWho even started this rubbish Arteta to Arsenal news?'
Mon Apr 23 21:50:53 +0000 2018,988535705822515201,b'RT @tomgunner14: After losing key stars like Thierry Henry Robert Pires and Patrick Vieira around ten years ago Arsenal were going throug\xe2\x80\xa6'
Mon Apr 23 21:50:53 +0000 2018,988535705784672256,b'@benclark2001 @Box2BoxOx @KswanMcfc i jus see old chelsea  u aint united  yr nothing compared to fergies team  y\xe2\x80\xa6 https://t.co/EKEKxb4x6c'
Mon Apr 23 21:50:53 +0000 2018,988535705805737989,b'@TheCityDon2 @jamieaustin00 @DeBruyneKev @LFC Why you referring to Arsenal? You do know it\xe2\x80\x99s \xe2\x80\x9cnet spend\xe2\x80\x9d. That\xe2\x80\x99s ho\xe2\x80\xa6 https://t.co/4E6d7BOGM8'
Mon Apr 23 21:50:53 +0000 2018,988535706682380288,b'RT @marcazette: Naaa this documentary on Channel 5. I truly miss the Arsenal vs. United battles lol. Now the only beef we have is chatting\xe2\x80\xa6'
Mon Apr 23 21:50:53 +0000 2018,988535707621830661,"b""RT @ltarsenal: Arsenal's next manager:\n\nThe Daily Mail say Luis Enrique\nFootball Italia says Ancelotti\nAFCAMDEN says Patrick Vieira\n\nBut Or\xe2\x80\xa6"""
Mon Apr 23 21:50:53 +0000 2018,988535708200722437,b'RT @RobertHMerriman: Another Spanish award to an EU official now to @EP_President who will get a prize from the neo-fascist organization @\xe2\x80\xa6'
Mon Apr 23 21:50:53 +0000 2018,988535708942991360,b'RT @__perez94: Messi is so shy he is not sure whether to put his hand on the girl shoulder \xf0\x9f\x98\x82 https://t.co/dnckIVTosK'
Mon Apr 23 21:50:54 +0000 2018,988535710381682690,b'@electronicarts Manchester United V Arsenal #EATICKETS'
Mon Apr 23 21:50:54 +0000 2018,988535709958070272,"b""ok you're just trying to make fans angry again https://t.co/HZeu4K1UCD"""
Mon Apr 23 21:50:54 +0000 2018,988535710528475136,b'RT @ThatGuyFaruq: As a kid I thought Arsenal was named after Arsene Wenger. RT if you did too https://t.co/oNdxMnt8Ay'
Mon Apr 23 21:50:54 +0000 2018,988535711514202113,b'RT @thegingerwig: On this day 1904: Manchester City FC won the FA cup\n5 years before United\n26 years before Arsenal\n61 years before Liverpo\xe2\x80\xa6'
Mon Apr 23 21:50:54 +0000 2018,988535713988775936,b'RT @F1ashPoint: I just had a look at the 15/16 premier league season. The table is absolute mess. It\xe2\x80\x99s genuinely like FIFA career mode lool\xe2\x80\xa6'
Mon Apr 23 21:50:55 +0000 2018,988535715230298114,b'The most important pitch to have in your arsenal is: STRIKE ONE https://t.co/es3rzHL1dM'
Mon Apr 23 21:50:55 +0000 2018,988535715331039232,b'RT @brfootball: Leroy Sane is the first player since Cristiano Ronaldo to win the Premier League and Young Player of the Year in the same s\xe2\x80\xa6'
Mon Apr 23 21:50:55 +0000 2018,988535715964141568,b'RT @JhonenV: The ZIM crew\xe2\x80\x99s numbers are greatly decimated now. Only a handful of us remain and the poison circle is closing in on us. I\xe2\x80\x99ve\xe2\x80\xa6'
Mon Apr 23 21:50:55 +0000 2018,988535716098568192,b'#NowPlaying Neil Diamond Cracklin Rosie [HKD] - Unknown #April2018  #GreatestHits #TuneIn \nhttps://t.co/dsB8tpEM8d'
Mon Apr 23 21:50:55 +0000 2018,988535715914027008,"b'RT @COPA90: PFA Player of the Year Mohamed Salah sings along and reacts to ""The Egyptian King"" chant... \xf0\x9f\x98\x82\xf0\x9f\x91\x8f\n\n[Thanks to @cnnsport] https://\xe2\x80\xa6'"
Mon Apr 23 21:50:55 +0000 2018,988535716291457025,b'\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 I\xe2\x80\x99m sure the new manager is foaming with excitement https://t.co/wNdyklvepU'
